Year,LocationAbbr,LocationDesc,Class,Topic,Question,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,6.5,,,,4,10.2,27,OTHER,Marital Status,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,MA2,BOC3,RES13
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.4,,,,0.6,3.2,6,20-24 yrs,Maternal Age (4 Levels),"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,AYR4,BOC4,RES8
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,56.5,,,,48,64.7,80,"Less than $10,000",Income (years 2004 and beyond),"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,INC39,BOC14,RES27
2007,MO,Missouri,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,86.4,,,,83,89.3,485,0,Number of Previous Live Births,"(38.635790776, -92.566300053)",CLA9,TOP27,QUO191,29,PRV0,BOC20,RES27
2007,CO,Colorado,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.1,,,,2.3,7,25,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(38.843840757, -106.133610921)",CLA9,TOP27,QUO191,8,AGE3,BOC17,RES13
2007,YC,New York City,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,0.4,,,,0.1,2.1,4,0,Number of Previous Live Births,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,PRV0,BOC20,RES13
2007,MD,Maryland,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,88.2,,,,80.7,93,205,"$10,000 to $24,999",Income (years 2004 and beyond),"(39.290580964, -76.609260111)",CLA9,TOP27,QUO191,24,INC36,BOC14,RES27
2007,CO,Colorado,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,66,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Maternal Education,"(38.843840757, -106.133610921)",CLA9,TOP27,QUO191,8,BOC5,BOC5,
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,3.8,,,,2.4,6,25,20-29 yrs,Maternal Age (3 Levels),"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO191,23,AYR2,BOC19,RES9
2007,SD,South Dakota,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.9,,,,0.5,1.6,7,WIC,On WIC during Pregnancy,"(44.353130053, -100.373530637)",CLA9,TOP27,QUO191,46,WIC2,BOC10,RES11
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,2.5,,,,1,6.2,9,"$25,000 to $49,999",Income (years 2004 and beyond),"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,INC37,BOC14,RES10
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,80.8,,,,77.4,83.8,455,1 or more,Number of Previous Live Births,"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,PRV1,BOC20,RES27
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,7.8,,,,3.5,16.5,6,UNKNOWN PNC,Adequacy of Prenatal care,"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,PNC4,BOC18,RES13
2007,MI,Michigan,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,3.6,,,,2.4,5.3,35,1 or more,Number of Previous Live Births,"(44.661319543001, -84.71439027)",CLA9,TOP27,QUO191,26,PRV1,BOC20,RES13
2007,OK,Oklahoma,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,2.5,,,,1.3,4.9,32,25-34 yrs,Maternal Age (4 Levels),"(35.472031356, -97.521070214)",CLA9,TOP27,QUO191,40,AYR5,BOC4,RES9
2007,PA,Pennsylvania,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,96,,,,90.1,98.5,166,"$50,000 or more",Income (years 2004 and beyond),"(40.793730152, -77.860700294)",CLA9,TOP27,QUO191,42,INC38,BOC14,RES27
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.4,,,,0.7,2.7,10,OTHER,Marital Status,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,MA2,BOC3,RES8
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.8,,,,0.4,1.6,8,Non-WIC,On WIC during Pregnancy,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,WIC1,BOC10,RES9
2007,OH,Ohio,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.5,,,,0.1,3.4,2,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(40.060210141, -82.404260056)",CLA9,TOP27,QUO191,39,AGE2,BOC17,RES12
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,12.2,,,,9.4,15.6,104,20-29 yrs,Maternal Age (3 Levels),"(38.665510202, -80.712640135)",CLA9,TOP27,QUO191,54,AYR2,BOC19,RES10
2007,MA,Massachusetts,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.4,,,,0.3,6.3,3,"$10,000 to $24,999",Income (years 2004 and beyond),"(42.27687047, -72.082690675)",CLA9,TOP27,QUO191,25,INC36,BOC14,RES9
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.7,,,,1.5,4.8,10,MARRIED,Marital Status,"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,MA1,BOC3,RES13
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.1,,,,0.2,6.1,7,"Black, non-Hispanic",Maternal Race/Ethnicity,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,ETH1,BOC6,RES8
2007,YC,New York City,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.2,,,,0.4,3.4,5,INTERMEDIATE PNC,Adequacy of Prenatal care,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,PNC3,BOC18,RES8
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,78.8,,,,73.2,83.5,348,20-24 yrs,Maternal Age (4 Levels),"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,AYR4,BOC4,RES27
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,12.1,,,,9.9,14.8,77,<20 yrs,Maternal Age (3 Levels),"(38.665510202, -80.712640135)",CLA9,TOP27,QUO191,54,AYR1,BOC19,RES13
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.4,,,,0.1,1.6,2,OTHER,Marital Status,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,MA2,BOC3,RES12
2007,MI,Michigan,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2.6,,,,1.1,5.9,6,12 yrs,Maternal Education,"(44.661319543001, -84.71439027)",CLA9,TOP27,QUO191,26,12YR3,BOC5,RES8
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.9,,,,1.1,3.4,14,Intended,Pregnancy Intendedness,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,IND1,BOC11,RES8
2007,AR,Arkansas,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1,,,,0.2,3.8,3,"$50,000 or more",Income (years 2004 and beyond),"(34.748650124, -92.274490743)",CLA9,TOP27,QUO191,5,INC38,BOC14,RES9
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.1,,,,1.1,4,13,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,AGE2,BOC17,RES13
2007,WI,Wisconsin,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.4,,,,0.1,2.7,1,< 12 yrs,Maternal Education,"(44.393191174, -89.816370742)",CLA9,TOP27,QUO191,55,12YR1,BOC5,RES11
2007,NC,North Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.3,,,,0,1.9,1,"$50,000 or more",Income (years 2004 and beyond),"(35.466220975, -79.159250463)",CLA9,TOP27,QUO191,37,INC38,BOC14,RES12
2007,SD,South Dakota,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,74.5,,,,71,77.7,308,Intended,Pregnancy Intendedness,"(44.353130053, -100.373530637)",CLA9,TOP27,QUO191,46,IND1,BOC11,RES27
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,7.9,,,,5,12.4,41,< 12 yrs,Maternal Education,"(38.665510202, -80.712640135)",CLA9,TOP27,QUO191,54,12YR1,BOC5,RES9
2007,OK,Oklahoma,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,89.2,,,,86.1,91.7,1103,MARRIED,Marital Status,"(35.472031356, -97.521070214)",CLA9,TOP27,QUO191,40,MA1,BOC3,RES27
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,9.9,,,,7.7,12.6,68,OTHER,Marital Status,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,MA2,BOC3,RES10
2007,AR,Arkansas,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,71.4,,,,65,77,257,< 12 yrs,Maternal Education,"(34.748650124, -92.274490743)",CLA9,TOP27,QUO191,5,12YR1,BOC5,RES27
2007,MO,Missouri,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.2,,,,0,1.3,1,"$10,000 to $24,999",Income (years 2004 and beyond),"(38.635790776, -92.566300053)",CLA9,TOP27,QUO191,29,INC36,BOC14,RES12
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.4,,,,0.1,1.5,2,Non-WIC,On WIC during Pregnancy,"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,WIC1,BOC10,RES11
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,2.4,,,,1.3,4.2,15,30+ yrs,Maternal Age (3 Levels),"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,AYR3,BOC19,RES10
2007,AK,Alaska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,5.7,,,,3.9,8.2,39,Unintended,Pregnancy Intendedness,"(64.845079957001, -147.722059036)",CLA9,TOP27,QUO191,2,IND2,BOC11,RES13
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,18,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Marital Status,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,BOC3,BOC3,
2007,WI,Wisconsin,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.9,,,,1.3,6.2,8,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA9,TOP27,QUO191,55,AGE4,BOC17,RES13
2007,PA,Pennsylvania,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.8,,,,0.1,4.8,2,20-29 yrs,Maternal Age (3 Levels),"(40.793730152, -77.860700294)",CLA9,TOP27,QUO191,42,AYR2,BOC19,RES11
2007,WI,Wisconsin,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,UNKNOWN PNC,Adequacy of Prenatal care,"(44.393191174, -89.816370742)",CLA9,TOP27,QUO191,55,PNC4,BOC18,RES8
2007,NC,North Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.6,,,,0.8,3.2,16,WIC,On WIC during Pregnancy,"(35.466220975, -79.159250463)",CLA9,TOP27,QUO191,37,WIC2,BOC10,RES8
2007,SD,South Dakota,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.3,,,,0.4,3.7,2,INADEQUATE PNC,Adequacy of Prenatal care,"(44.353130053, -100.373530637)",CLA9,TOP27,QUO191,46,PNC2,BOC18,RES9
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.3,,,,0.1,1.5,2,MARRIED,Marital Status,"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,MA1,BOC3,RES12
2007,WI,Wisconsin,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2.5,,,,1.4,4.2,17,Intended,Pregnancy Intendedness,"(44.393191174, -89.816370742)",CLA9,TOP27,QUO191,55,IND1,BOC11,RES8
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.1,,,,0,0.4,1,Non-WIC,On WIC during Pregnancy,"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,WIC1,BOC10,RES11
2007,OR,Oregon,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,87.8,,,,83.7,91.1,791,20-29 yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA9,TOP27,QUO191,41,AYR2,BOC19,RES27
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,39,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Pregnancy Intendedness,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,BOC11,BOC11,
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,7.2,,,,3.4,14.6,21,Other non-Hispanic,Maternal Race/Ethnicity,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,ETH3,BOC6,RES10
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,85.5,,,,82.3,88.1,483,OTHER,Marital Status,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,MA2,BOC3,RES27
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2.5,,,,1.3,4.8,9,Non-Medicaid,Medicaid Recipient,"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,MED2,BOC9,RES8
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,35,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Maternal Age (4 Levels),"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,BOC4,BOC4,
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,87.7,,,,80.6,92.4,127,LBW (<=2500g),Birth Weight,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,BWT1,BOC1,RES27
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.7,,,,0.2,1.9,9,Non-WIC,On WIC during Pregnancy,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,WIC1,BOC10,RES9
2007,MI,Michigan,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,1.9,,,,1,3.9,10,"$50,000 or more",Income (years 2004 and beyond),"(44.661319543001, -84.71439027)",CLA9,TOP27,QUO191,26,INC38,BOC14,RES10
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.7,,,,0.2,2.5,5,Non-Medicaid,Medicaid Recipient,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,MED2,BOC9,RES8
2007,VT,Vermont,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,"Black, non-Hispanic",Maternal Race/Ethnicity,"(43.625381239, -72.517640791)",CLA9,TOP27,QUO191,50,ETH1,BOC6,RES11
2007,OR,Oregon,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,87,,,,83.1,90.1,514,"White, non-Hispanic",Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA9,TOP27,QUO191,41,ETH4,BOC6,RES27
2007,RI,Rhode Island,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.1,,,,0,0.2,2,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(41.708280193, -71.522470314)",CLA9,TOP27,QUO191,44,AGE4,BOC17,RES11
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.3,,,,1.4,3.6,21,25-34 yrs,Maternal Age (4 Levels),"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,AYR5,BOC4,RES13
